INFO 2025-10-08 08:23:00,888 autoreload 22463 140704639274432 Watching for file changes with StatReloader
INFO 2025-10-19 11:13:41,536 basehttp 62486 123145556357120 "GET /static/img/pollution-icon.png HTTP/1.1" 200 598273
INFO 2025-10-19 11:13:42,587 basehttp 62486 123145556357120 "GET /static/videos/beetle.mp4 HTTP/1.1" 200 3341312
INFO 2025-10-19 11:13:42,655 basehttp 62486 123145556357120 "GET /static/videos/cutting.mp4 HTTP/1.1" 200 1827320
INFO 2025-10-19 11:13:42,696 basehttp 62486 123145556357120 "GET /static/videos/fire.mp4 HTTP/1.1" 200 2135276
INFO 2025-10-19 11:13:43,448 basehttp 62486 123145606725632 "GET /static/img/hero-bg-2.png HTTP/1.1" 200 704647
INFO 2025-10-19 11:13:46,085 basehttp 62486 123145606725632 "GET /static/img/favicon.ico HTTP/1.1" 200 15323
INFO 2025-10-19 11:13:51,582 basehttp 62486 123145606725632 "GET / HTTP/1.1" 200 79469
INFO 2025-10-19 11:13:51,795 basehttp 62486 123145556357120 - Broken pipe from ('127.0.0.1', 49271)
INFO 2025-10-19 11:13:51,958 basehttp 62486 123145606725632 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-19 11:13:51,963 basehttp 62486 123145589936128 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-19 11:13:52,399 basehttp 62486 123145606725632 "GET /static/img/logo.png HTTP/1.1" 200 84704
INFO 2025-10-19 11:13:52,424 basehttp 62486 123145606725632 "GET /static/js/video.js HTTP/1.1" 200 1985
INFO 2025-10-19 11:13:52,454 basehttp 62486 123145606725632 "GET /static/js/card.js HTTP/1.1" 200 9483
INFO 2025-10-19 11:13:52,457 basehttp 62486 123145589936128 "GET /static/img/cutted-forest.png HTTP/1.1" 200 784418
INFO 2025-10-19 11:13:52,540 basehttp 62486 123145556357120 "GET /static/img/cutting-icon.png HTTP/1.1" 200 658640
INFO 2025-10-19 11:13:52,553 basehttp 62486 123145606725632 "GET /static/img/pollution-icon.png HTTP/1.1" 200 598273
INFO 2025-10-19 11:13:52,575 basehttp 62486 123145539567616 "GET /static/img/beetle-icon.png HTTP/1.1" 200 1093023
INFO 2025-10-19 11:13:52,582 basehttp 62486 123145573146624 "GET /static/img/fire-icon.png HTTP/1.1" 200 1566475
INFO 2025-10-19 11:13:57,643 basehttp 62486 123145573146624 "GET /static/videos/cutting.mp4 HTTP/1.1" 200 1827320
INFO 2025-10-19 11:13:57,695 basehttp 62486 123145573146624 "GET /static/videos/fire.mp4 HTTP/1.1" 200 2135276
INFO 2025-10-19 11:13:57,813 basehttp 62486 123145539567616 "GET /static/videos/beetle.mp4 HTTP/1.1" 200 3341312
INFO 2025-10-19 11:13:57,840 basehttp 62486 123145573146624 "GET /static/img/hero-bg-2.png HTTP/1.1" 200 704647
INFO 2025-10-19 11:14:07,393 basehttp 62486 123145573146624 "GET /static/img/favicon.ico HTTP/1.1" 200 15323
INFO 2025-10-19 11:14:13,104 basehttp 62486 123145539567616 - Broken pipe from ('127.0.0.1', 49286)
INFO 2025-10-19 11:14:13,110 basehttp 62486 123145606725632 - Broken pipe from ('127.0.0.1', 49278)
INFO 2025-10-19 11:22:13,809 autoreload 64949 140704637906368 Watching for file changes with StatReloader
INFO 2025-10-19 11:22:18,433 basehttp 64949 123145492094976 "GET / HTTP/1.1" 200 78828
INFO 2025-10-19 11:22:18,581 basehttp 64949 123145492094976 "GET /static/img/logo.png HTTP/1.1" 304 0
INFO 2025-10-19 11:22:21,191 basehttp 64949 123145492094976 "GET /static/videos/beetle.mp4 HTTP/1.1" 200 3341312
INFO 2025-10-19 11:22:39,079 basehttp 64949 123145508884480 - Broken pipe from ('127.0.0.1', 49368)
INFO 2025-10-19 11:22:51,949 basehttp 64949 123145492094976 "GET / HTTP/1.1" 200 78834
INFO 2025-10-19 11:22:52,076 basehttp 64949 123145508884480 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-19 11:22:52,080 basehttp 64949 123145492094976 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-19 11:22:52,719 basehttp 64949 123145492094976 "GET /static/img/logo.png HTTP/1.1" 200 84704
INFO 2025-10-19 11:22:52,765 basehttp 64949 123145492094976 "GET /static/js/video.js HTTP/1.1" 200 1985
INFO 2025-10-19 11:22:52,781 basehttp 64949 123145492094976 "GET /static/js/card.js HTTP/1.1" 200 9483
INFO 2025-10-19 11:22:52,789 basehttp 64949 123145508884480 "GET /static/img/cutted-forest.png HTTP/1.1" 200 784418
INFO 2025-10-19 11:22:52,863 basehttp 64949 123145525673984 "GET /static/img/beetle-icon.png HTTP/1.1" 200 1093023
INFO 2025-10-19 11:22:52,895 basehttp 64949 123145559252992 "GET /static/img/cutting-icon.png HTTP/1.1" 200 658640
INFO 2025-10-19 11:22:52,902 basehttp 64949 123145492094976 "GET /static/img/pollution-icon.png HTTP/1.1" 200 598273
INFO 2025-10-19 11:22:52,912 basehttp 64949 123145542463488 "GET /static/img/fire-icon.png HTTP/1.1" 200 1566475
INFO 2025-10-19 11:22:54,748 basehttp 64949 123145542463488 "GET /static/videos/beetle.mp4 HTTP/1.1" 200 3341312
INFO 2025-10-19 11:22:56,041 basehttp 64949 123145559252992 "GET /static/videos/fire.mp4 HTTP/1.1" 200 2135276
INFO 2025-10-19 11:22:56,047 basehttp 64949 123145492094976 "GET /static/videos/cutting.mp4 HTTP/1.1" 200 1827320
INFO 2025-10-19 11:22:56,114 basehttp 64949 123145559252992 "GET /static/img/hero-bg-2.png HTTP/1.1" 200 704647
INFO 2025-10-19 11:23:04,239 basehttp 64949 123145559252992 "GET / HTTP/1.1" 200 78834
INFO 2025-10-19 11:23:04,422 basehttp 64949 123145542463488 - Broken pipe from ('127.0.0.1', 49378)
INFO 2025-10-19 11:23:04,423 basehttp 64949 123145525673984 - Broken pipe from ('127.0.0.1', 49377)
INFO 2025-10-19 11:23:04,426 basehttp 64949 123145492094976 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-19 11:23:04,437 basehttp 64949 123145559252992 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-19 11:23:05,959 basehttp 64949 123145559252992 "GET /static/img/logo.png HTTP/1.1" 200 84704
INFO 2025-10-19 11:23:05,967 basehttp 64949 123145492094976 "GET /static/img/cutted-forest.png HTTP/1.1" 200 784418
INFO 2025-10-19 11:23:06,014 basehttp 64949 123145492094976 "GET /static/img/cutting-icon.png HTTP/1.1" 200 658640
INFO 2025-10-19 11:23:06,015 basehttp 64949 123145559252992 "GET /static/img/beetle-icon.png HTTP/1.1" 200 1093023
INFO 2025-10-19 11:23:06,040 basehttp 64949 123145492094976 "GET /static/js/video.js HTTP/1.1" 200 1985
INFO 2025-10-19 11:23:06,051 basehttp 64949 123145492094976 "GET /static/js/card.js HTTP/1.1" 200 9483
INFO 2025-10-19 11:23:06,077 basehttp 64949 123145508884480 "GET /static/img/pollution-icon.png HTTP/1.1" 200 598273
INFO 2025-10-19 11:23:06,081 basehttp 64949 123145559252992 "GET /static/img/fire-icon.png HTTP/1.1" 200 1566475
INFO 2025-10-19 11:23:13,329 basehttp 64949 123145559252992 "GET /static/videos/cutting.mp4 HTTP/1.1" 200 1827320
INFO 2025-10-19 11:23:13,388 basehttp 64949 123145559252992 "GET /static/videos/fire.mp4 HTTP/1.1" 200 2135276
INFO 2025-10-19 11:23:13,467 basehttp 64949 123145508884480 "GET /static/videos/beetle.mp4 HTTP/1.1" 200 3341312
INFO 2025-10-19 11:23:13,544 basehttp 64949 123145559252992 "GET /static/img/hero-bg-2.png HTTP/1.1" 200 704647
INFO 2025-10-19 11:23:20,191 basehttp 64949 123145559252992 "GET / HTTP/1.1" 200 78834
INFO 2025-10-19 11:23:20,309 basehttp 64949 123145508884480 - Broken pipe from ('127.0.0.1', 49376)
INFO 2025-10-19 11:23:20,322 basehttp 64949 123145559252992 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-19 11:23:20,324 basehttp 64949 123145492094976 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-19 11:23:22,216 basehttp 64949 123145492094976 "GET /static/img/logo.png HTTP/1.1" 200 84704
INFO 2025-10-19 11:23:22,236 basehttp 64949 123145492094976 "GET /static/js/video.js HTTP/1.1" 200 1985
INFO 2025-10-19 11:23:22,262 basehttp 64949 123145492094976 "GET /static/js/card.js HTTP/1.1" 200 9483
INFO 2025-10-19 11:23:22,310 basehttp 64949 123145559252992 "GET /static/img/cutted-forest.png HTTP/1.1" 200 784418
INFO 2025-10-19 11:23:22,387 basehttp 64949 123145492094976 "GET /static/img/pollution-icon.png HTTP/1.1" 200 598273
INFO 2025-10-19 11:23:22,410 basehttp 64949 123145525673984 "GET /static/img/cutting-icon.png HTTP/1.1" 200 658640
INFO 2025-10-19 11:23:22,418 basehttp 64949 123145508884480 "GET /static/img/beetle-icon.png HTTP/1.1" 200 1093023
INFO 2025-10-19 11:23:22,429 basehttp 64949 123145542463488 "GET /static/img/fire-icon.png HTTP/1.1" 200 1566475
INFO 2025-10-19 11:23:26,097 basehttp 64949 123145525673984 "GET /static/img/hero-bg-2.png HTTP/1.1" 200 704647
INFO 2025-10-19 11:23:26,111 basehttp 64949 123145508884480 "GET /static/videos/cutting.mp4 HTTP/1.1" 200 1827320
INFO 2025-10-19 11:23:26,127 basehttp 64949 123145492094976 "GET /static/videos/fire.mp4 HTTP/1.1" 200 2135276
INFO 2025-10-19 11:23:26,250 basehttp 64949 123145542463488 "GET /static/videos/beetle.mp4 HTTP/1.1" 200 3341312
INFO 2025-10-19 11:23:31,780 basehttp 64949 123145542463488 "GET /static/img/favicon.ico HTTP/1.1" 200 15323
INFO 2025-10-19 11:23:40,002 basehttp 64949 123145559252992 - Broken pipe from ('127.0.0.1', 49379)
INFO 2025-10-19 11:23:43,125 basehttp 64949 123145542463488 "GET / HTTP/1.1" 200 78834
INFO 2025-10-19 11:23:43,299 basehttp 64949 123145508884480 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-19 11:23:43,300 basehttp 64949 123145492094976 "GET / HTTP/1.1" 200 78834
INFO 2025-10-19 11:23:43,301 basehttp 64949 123145542463488 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-19 11:23:43,319 basehttp 64949 123145542463488 - Broken pipe from ('127.0.0.1', 49387)
INFO 2025-10-19 11:23:43,356 basehttp 64949 123145508884480 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-19 11:23:43,359 basehttp 64949 123145492094976 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-19 11:23:43,839 basehttp 64949 123145492094976 "GET /static/img/logo.png HTTP/1.1" 200 84704
INFO 2025-10-19 11:23:43,850 basehttp 64949 123145508884480 "GET /static/img/cutted-forest.png HTTP/1.1" 200 784418
INFO 2025-10-19 11:23:43,893 basehttp 64949 123145492094976 "GET /static/img/cutting-icon.png HTTP/1.1" 200 658640
INFO 2025-10-19 11:23:43,909 basehttp 64949 123145508884480 "GET /static/img/beetle-icon.png HTTP/1.1" 200 1093023
INFO 2025-10-19 11:23:43,924 basehttp 64949 123145508884480 "GET /static/js/video.js HTTP/1.1" 200 1985
INFO 2025-10-19 11:23:43,939 basehttp 64949 123145508884480 "GET /static/js/card.js HTTP/1.1" 200 9483
INFO 2025-10-19 11:23:43,974 basehttp 64949 123145492094976 "GET /static/img/fire-icon.png HTTP/1.1" 200 1566475
INFO 2025-10-19 11:23:44,034 basehttp 64949 123145492094976 "GET /static/img/pollution-icon.png HTTP/1.1" 200 598273
INFO 2025-10-19 11:23:46,920 basehttp 64949 123145492094976 "GET /static/videos/beetle.mp4 HTTP/1.1" 200 3341312
INFO 2025-10-19 11:23:50,835 basehttp 64949 123145525673984 "GET /static/videos/cutting.mp4 HTTP/1.1" 200 1827320
INFO 2025-10-19 11:23:50,851 basehttp 64949 123145508884480 "GET /static/videos/fire.mp4 HTTP/1.1" 200 2135276
INFO 2025-10-19 11:23:50,878 basehttp 64949 123145525673984 "GET /static/img/hero-bg-2.png HTTP/1.1" 200 704647
INFO 2025-10-19 11:23:53,153 basehttp 64949 123145525673984 "GET / HTTP/1.1" 200 78834
INFO 2025-10-19 11:23:53,248 basehttp 64949 123145542463488 - Broken pipe from ('127.0.0.1', 49393)
INFO 2025-10-19 11:23:53,251 basehttp 64949 123145492094976 - Broken pipe from ('127.0.0.1', 49367)
INFO 2025-10-19 11:23:53,260 basehttp 64949 123145525673984 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-19 11:23:53,262 basehttp 64949 123145508884480 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-19 11:23:58,155 basehttp 64949 123145525673984 "GET /static/img/logo.png HTTP/1.1" 200 84704
INFO 2025-10-19 11:23:58,170 basehttp 64949 123145508884480 "GET /static/img/cutted-forest.png HTTP/1.1" 200 784418
INFO 2025-10-19 11:23:58,192 basehttp 64949 123145525673984 "GET /static/img/beetle-icon.png HTTP/1.1" 200 1093023
INFO 2025-10-19 11:23:58,201 basehttp 64949 123145508884480 "GET /static/img/cutting-icon.png HTTP/1.1" 200 658640
INFO 2025-10-19 11:23:58,213 basehttp 64949 123145525673984 "GET /static/js/video.js HTTP/1.1" 200 1985
INFO 2025-10-19 11:23:58,230 basehttp 64949 123145525673984 "GET /static/js/card.js HTTP/1.1" 200 9483
INFO 2025-10-19 11:23:58,245 basehttp 64949 123145508884480 "GET /static/img/fire-icon.png HTTP/1.1" 200 1566475
INFO 2025-10-19 11:23:58,278 basehttp 64949 123145508884480 "GET /static/img/pollution-icon.png HTTP/1.1" 200 598273
INFO 2025-10-19 11:24:04,350 basehttp 64949 123145559252992 "GET /static/img/hero-bg-2.png HTTP/1.1" 200 704647
INFO 2025-10-19 11:24:04,554 basehttp 64949 123145525673984 "GET /static/videos/cutting.mp4 HTTP/1.1" 200 1827320
INFO 2025-10-19 11:24:04,590 basehttp 64949 123145492094976 "GET /static/videos/fire.mp4 HTTP/1.1" 200 2135276
INFO 2025-10-19 11:24:04,665 basehttp 64949 123145508884480 "GET /static/videos/beetle.mp4 HTTP/1.1" 200 3341312
INFO 2025-10-19 11:24:15,504 basehttp 64949 123145508884480 "GET /static/img/favicon.ico HTTP/1.1" 200 15323
INFO 2025-10-19 11:24:19,452 basehttp 64949 123145542463488 - Broken pipe from ('127.0.0.1', 49395)
INFO 2025-10-19 11:27:04,387 autoreload 65923 140704637906368 Watching for file changes with StatReloader
INFO 2025-10-19 11:27:06,611 basehttp 65923 123145426599936 "GET / HTTP/1.1" 200 79550
INFO 2025-10-19 11:27:06,773 basehttp 65923 123145426599936 "GET /static/img/logo.png HTTP/1.1" 304 0
INFO 2025-10-19 11:27:25,349 basehttp 65923 123145426599936 - Broken pipe from ('127.0.0.1', 49418)
INFO 2025-10-19 11:29:14,274 autoreload 66357 140704637906368 Watching for file changes with StatReloader
INFO 2025-10-19 11:29:19,029 basehttp 66357 123145531650048 "GET / HTTP/1.1" 200 79730
INFO 2025-10-19 11:29:19,115 basehttp 66357 123145531650048 "GET /static/img/logo.png HTTP/1.1" 304 0
INFO 2025-10-19 11:29:38,322 basehttp 66357 123145531650048 - Broken pipe from ('127.0.0.1', 49432)
INFO 2025-10-19 11:29:51,427 autoreload 66497 140704637906368 Watching for file changes with StatReloader
INFO 2025-10-19 11:30:37,017 basehttp 66497 123145425760256 "GET / HTTP/1.1" 200 79712
INFO 2025-10-19 11:30:42,018 basehttp 66497 123145442549760 "GET / HTTP/1.1" 200 79712
INFO 2025-10-19 11:30:42,126 basehttp 66497 123145425760256 - Broken pipe from ('127.0.0.1', 49446)
INFO 2025-10-19 11:30:42,132 basehttp 66497 123145442549760 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-19 11:30:42,136 basehttp 66497 123145459339264 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-19 11:30:42,237 basehttp 66497 123145442549760 "GET / HTTP/1.1" 200 79712
INFO 2025-10-19 11:30:42,283 basehttp 66497 123145442549760 "GET /static/img/logo.png HTTP/1.1" 200 84704
INFO 2025-10-19 11:30:42,287 basehttp 66497 123145459339264 - Broken pipe from ('127.0.0.1', 49448)
INFO 2025-10-19 11:30:42,288 basehttp 66497 123145442549760 - Broken pipe from ('127.0.0.1', 49447)
INFO 2025-10-19 11:30:42,312 basehttp 66497 123145442549760 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-19 11:30:42,313 basehttp 66497 123145425760256 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-19 11:30:42,377 basehttp 66497 123145442549760 "GET / HTTP/1.1" 200 79712
INFO 2025-10-19 11:30:42,411 basehttp 66497 123145442549760 - Broken pipe from ('127.0.0.1', 49450)
INFO 2025-10-19 11:30:42,432 basehttp 66497 123145425760256 "GET / HTTP/1.1" 200 79712
INFO 2025-10-19 11:30:42,493 basehttp 66497 123145442549760 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-19 11:30:42,494 basehttp 66497 123145425760256 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-19 11:30:42,557 basehttp 66497 123145425760256 "GET / HTTP/1.1" 200 79712
INFO 2025-10-19 11:30:42,594 basehttp 66497 123145425760256 - Broken pipe from ('127.0.0.1', 49449)
INFO 2025-10-19 11:30:42,632 basehttp 66497 123145442549760 "GET / HTTP/1.1" 200 79712
INFO 2025-10-19 11:30:42,636 basehttp 66497 123145425760256 "GET /static/img/logo.png HTTP/1.1" 200 84704
INFO 2025-10-19 11:30:42,665 basehttp 66497 123145442549760 - Broken pipe from ('127.0.0.1', 49451)
INFO 2025-10-19 11:30:42,684 basehttp 66497 123145459339264 "GET /static/img/cutted-forest.png HTTP/1.1" 200 784418
INFO 2025-10-19 11:30:42,722 basehttp 66497 123145425760256 "GET / HTTP/1.1" 200 79712
INFO 2025-10-19 11:30:42,746 basehttp 66497 123145425760256 - Broken pipe from ('127.0.0.1', 49452)
INFO 2025-10-19 11:30:42,792 basehttp 66497 123145425760256 "GET / HTTP/1.1" 200 79712
INFO 2025-10-19 11:30:42,795 basehttp 66497 123145459339264 "GET /static/img/beetle-icon.png HTTP/1.1" 200 1093023
INFO 2025-10-19 11:30:42,816 basehttp 66497 123145425760256 - Broken pipe from ('127.0.0.1', 49454)
INFO 2025-10-19 11:30:42,863 basehttp 66497 123145442549760 "GET /static/js/video.js HTTP/1.1" 200 1985
INFO 2025-10-19 11:30:42,873 basehttp 66497 123145459339264 "GET / HTTP/1.1" 200 79712
INFO 2025-10-19 11:30:42,878 basehttp 66497 123145492918272 "GET /static/js/card.js HTTP/1.1" 200 9483
INFO 2025-10-19 11:30:42,895 basehttp 66497 123145425760256 "GET /static/img/cutting-icon.png HTTP/1.1" 200 658640
INFO 2025-10-19 11:30:42,904 basehttp 66497 123145459339264 - Broken pipe from ('127.0.0.1', 49453)
INFO 2025-10-19 11:30:42,910 basehttp 66497 123145509707776 "GET /static/img/pollution-icon.png HTTP/1.1" 200 598273
INFO 2025-10-19 11:30:42,926 basehttp 66497 123145476128768 "GET /static/img/fire-icon.png HTTP/1.1" 200 1566475
INFO 2025-10-19 11:30:42,950 basehttp 66497 123145509707776 "GET / HTTP/1.1" 200 79712
INFO 2025-10-19 11:30:42,995 basehttp 66497 123145509707776 - Broken pipe from ('127.0.0.1', 49459)
INFO 2025-10-19 11:30:43,018 basehttp 66497 123145476128768 "GET / HTTP/1.1" 200 79712
INFO 2025-10-19 11:30:43,141 basehttp 66497 123145476128768 "GET / HTTP/1.1" 200 79712
INFO 2025-10-19 11:30:43,161 basehttp 66497 123145492918272 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-19 11:30:43,170 basehttp 66497 123145442549760 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-19 11:30:43,171 basehttp 66497 123145442549760 - Broken pipe from ('127.0.0.1', 49456)
INFO 2025-10-19 11:30:43,172 basehttp 66497 123145425760256 "GET /static/img/logo.png HTTP/1.1" 200 84704
INFO 2025-10-19 11:30:43,201 basehttp 66497 123145459339264 - Broken pipe from ('127.0.0.1', 49460)
INFO 2025-10-19 11:30:43,233 basehttp 66497 123145425760256 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-19 11:30:43,235 basehttp 66497 123145492918272 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-19 11:30:43,239 basehttp 66497 123145476128768 "GET /static/img/logo.png HTTP/1.1" 200 84704
INFO 2025-10-19 11:30:43,264 basehttp 66497 123145442549760 "GET /static/img/cutted-forest.png HTTP/1.1" 200 784418
INFO 2025-10-19 11:30:43,305 basehttp 66497 123145442549760 "GET /static/img/beetle-icon.png HTTP/1.1" 200 1093023
INFO 2025-10-19 11:30:43,350 basehttp 66497 123145442549760 "GET /static/img/fire-icon.png HTTP/1.1" 200 1566475
INFO 2025-10-19 11:30:43,353 basehttp 66497 123145476128768 "GET /static/img/cutting-icon.png HTTP/1.1" 200 658640
INFO 2025-10-19 11:30:43,369 basehttp 66497 123145442549760 "GET /static/js/video.js HTTP/1.1" 200 1985
INFO 2025-10-19 11:30:43,382 basehttp 66497 123145476128768 "GET /static/js/card.js HTTP/1.1" 200 9483
INFO 2025-10-19 11:30:43,469 basehttp 66497 123145476128768 "GET /static/img/pollution-icon.png HTTP/1.1" 200 598273
INFO 2025-10-19 11:30:44,604 basehttp 66497 123145442549760 "GET /static/videos/cutting.mp4 HTTP/1.1" 200 1827320
INFO 2025-10-19 11:30:44,606 basehttp 66497 123145476128768 "GET /static/videos/fire.mp4 HTTP/1.1" 200 2135276
INFO 2025-10-19 11:30:44,614 basehttp 66497 123145425760256 "GET /static/img/hero-bg-2.png HTTP/1.1" 200 704647
INFO 2025-10-19 11:30:44,870 basehttp 66497 123145492918272 "GET /static/videos/beetle.mp4 HTTP/1.1" 200 3341312
INFO 2025-10-19 11:30:45,424 basehttp 66497 123145459339264 - Broken pipe from ('127.0.0.1', 49462)
INFO 2025-10-19 11:30:58,288 basehttp 66497 123145476128768 "GET / HTTP/1.1" 200 79712
INFO 2025-10-19 11:30:58,378 basehttp 66497 123145492918272 - Broken pipe from ('127.0.0.1', 49458)
INFO 2025-10-19 11:31:06,579 basehttp 66497 123145425760256 "GET /static/img/favicon.ico HTTP/1.1" 200 15323
INFO 2025-10-19 11:31:19,100 basehttp 66497 123145476128768 - Broken pipe from ('127.0.0.1', 49457)
INFO 2025-10-19 11:31:44,468 autoreload 66889 140704637906368 Watching for file changes with StatReloader
INFO 2025-10-19 11:31:49,303 basehttp 66889 123145420431360 "GET / HTTP/1.1" 200 79712
INFO 2025-10-19 11:31:50,536 basehttp 66889 123145420431360 "GET /static/videos/pollution.mp4 HTTP/1.1" 200 7665900
INFO 2025-10-19 11:32:07,331 basehttp 66889 123145420431360 - Broken pipe from ('127.0.0.1', 49468)
INFO 2025-10-19 11:33:04,687 autoreload 67166 140704637906368 Watching for file changes with StatReloader
INFO 2025-10-19 11:33:06,858 basehttp 67166 123145482051584 "GET / HTTP/1.1" 200 79605
INFO 2025-10-19 11:33:06,997 basehttp 67166 123145482051584 "GET /static/img/logo.png HTTP/1.1" 304 0
INFO 2025-10-19 11:33:12,690 basehttp 67166 123145482051584 "GET /static/videos/pollution.mp4 HTTP/1.1" 200 7665900
INFO 2025-10-19 11:33:25,292 basehttp 67166 123145482051584 - Broken pipe from ('127.0.0.1', 49614)
INFO 2025-10-19 11:33:31,752 basehttp 67166 123145498841088 "GET / HTTP/1.1" 200 79605
INFO 2025-10-19 11:33:31,860 basehttp 67166 123145498841088 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-19 11:33:31,862 basehttp 67166 123145482051584 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-19 11:33:31,924 basehttp 67166 123145515630592 "GET /static/img/logo.png HTTP/1.1" 200 84704
INFO 2025-10-19 11:33:31,936 basehttp 67166 123145482051584 "GET /static/img/cutted-forest.png HTTP/1.1" 200 784418
INFO 2025-10-19 11:33:32,023 basehttp 67166 123145482051584 "GET /static/js/video.js HTTP/1.1" 200 1985
INFO 2025-10-19 11:33:32,031 basehttp 67166 123145549209600 "GET /static/js/card.js HTTP/1.1" 200 9483
INFO 2025-10-19 11:33:32,065 basehttp 67166 123145498841088 "GET /static/img/cutting-icon.png HTTP/1.1" 200 658640
INFO 2025-10-19 11:33:32,076 basehttp 67166 123145515630592 "GET /static/img/beetle-icon.png HTTP/1.1" 200 1093023
INFO 2025-10-19 11:33:32,079 basehttp 67166 123145532420096 "GET /static/img/fire-icon.png HTTP/1.1" 200 1566475
INFO 2025-10-19 11:33:32,085 basehttp 67166 123145565999104 "GET /static/img/pollution-icon.png HTTP/1.1" 200 598273
INFO 2025-10-19 11:33:32,300 basehttp 67166 123145498841088 "GET /static/img/hero-bg-2.png HTTP/1.1" 200 704647
INFO 2025-10-19 11:33:32,336 basehttp 67166 123145549209600 "GET /static/videos/fire.mp4 HTTP/1.1" 200 2135276
INFO 2025-10-19 11:33:32,369 basehttp 67166 123145565999104 "GET /static/videos/beetle.mp4 HTTP/1.1" 200 3341312
INFO 2025-10-19 11:33:32,528 basehttp 67166 123145532420096 "GET /static/videos/cutting.mp4 HTTP/1.1" 200 1827320
INFO 2025-10-19 11:33:32,637 basehttp 67166 123145532420096 "GET /static/img/favicon.ico HTTP/1.1" 200 15323
INFO 2025-10-19 11:33:45,555 basehttp 67166 123145532420096 "GET / HTTP/1.1" 200 79605
INFO 2025-10-19 11:33:45,637 basehttp 67166 123145515630592 - Broken pipe from ('127.0.0.1', 49651)
INFO 2025-10-19 11:33:45,648 basehttp 67166 123145565999104 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-19 11:33:45,656 basehttp 67166 123145532420096 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-19 11:33:45,661 basehttp 67166 123145498841088 "GET /static/img/logo.png HTTP/1.1" 200 84704
INFO 2025-10-19 11:33:45,686 basehttp 67166 123145549209600 "GET /static/img/cutted-forest.png HTTP/1.1" 200 784418
INFO 2025-10-19 11:33:45,709 basehttp 67166 123145498841088 "GET /static/img/beetle-icon.png HTTP/1.1" 200 1093023
INFO 2025-10-19 11:33:45,730 basehttp 67166 123145549209600 "GET /static/img/cutting-icon.png HTTP/1.1" 200 658640
INFO 2025-10-19 11:33:45,743 basehttp 67166 123145549209600 "GET /static/js/video.js HTTP/1.1" 200 1985
INFO 2025-10-19 11:33:45,758 basehttp 67166 123145549209600 "GET /static/js/card.js HTTP/1.1" 200 9483
INFO 2025-10-19 11:33:45,767 basehttp 67166 123145498841088 "GET /static/img/fire-icon.png HTTP/1.1" 200 1566475
INFO 2025-10-19 11:33:48,774 basehttp 67166 123145498841088 "GET /static/img/pollution-icon.png HTTP/1.1" 200 598273
INFO 2025-10-19 11:33:54,661 basehttp 67166 123145565999104 "GET /static/img/hero-bg-2.png HTTP/1.1" 200 704647
INFO 2025-10-19 11:33:54,711 basehttp 67166 123145549209600 "GET /static/videos/cutting.mp4 HTTP/1.1" 200 1827320
INFO 2025-10-19 11:33:54,714 basehttp 67166 123145532420096 "GET /static/videos/fire.mp4 HTTP/1.1" 200 2135276
INFO 2025-10-19 11:33:54,788 basehttp 67166 123145498841088 "GET /static/videos/beetle.mp4 HTTP/1.1" 200 3341312
INFO 2025-10-19 11:34:01,221 basehttp 67166 123145498841088 "GET /static/img/favicon.ico HTTP/1.1" 200 15323
